ID,Name,Released,Year,Score,RatingCount,Director
40549,Jungle 2 Jungle(1997) ,1,1997,5.2,22569,John Pasquin
40658,Private Lessons(1981) ,1,1981,5.2,3277,Alan Myerson
40767,Ibiza(2018) ,1,2018,5.2,15317,Alex Richanbach
40876,Big Momma's House(2000) ,1,2000,5.2,80206,Raja Gosnell
40985,Live Nude Girls(1995) ,1,1995,5.2,1655,Julianna Lavin
41094,Inbred(2011) ,1,2011,5.2,4637,Alex Chandon
41203,All I Want for Christmas(2013) ,1,2013,5.2,511,Fred Olen Ray
41312,Vamps(2012) ,1,2012,5.2,9377,Amy Heckerling
41421,Sherlock Gnomes(2018) ,1,2018,5.2,9989,John Stevenson
41530,The Funhouse Massacre(2015) ,1,2015,5.2,3332,Andy Palmer
41639,Inferno(1999) ,1,1999,5.2,8862,John G. Avildsen
41748,976-EVIL(1988) ,1,1988,5.2,4645,Robert Englund
41857,The Haunted Hathaways            ,1,,5.2,1673,Robert Peacock
41966,View from the Top(2003) ,1,2003,5.2,25348,Bruno Barreto
42075,The Conners            ,1,,5.3,7752,Dave Caplan
42184,Tusk(2014) ,1,2014,5.3,45920,Kevin Smith
42293,Scary Movie 2(2001) ,1,2001,5.3,148262,Keenen Ivory Wayans
42402,Valley Girl(2020) ,1,2020,5.3,1711,Rachel Lee Goldenberg
42511,Slaughterhouse Rulez(2018) ,1,2018,5.3,10589,Crispian Mills
42620,Little Nicky(2000) ,1,2000,5.3,97192,Steven Brill
42729,Aquamarine(2006) ,1,2006,5.3,37527,Elizabeth Allen Rosenbaum
42838,B Positive            ,1,,5.3,83,Annaleigh Ashford
42947,Can You Keep a Secret?(2019) ,1,2019,5.3,9427,Elise Duran
43056,Coneheads(1993) ,1,1993,5.3,50485,Steve Barron
43165,The Wedding Planner(2001) ,1,2001,5.3,75372,Adam Shankman
43274,12 Hour Shift(2020) ,1,2020,5.3,1334,Brea Grant
43383,Blank Check(1994) ,1,1994,5.3,18754,Rupert Wainwright
43492,Social Distance            ,1,,5.3,363,Hilary Weisman Graham
43601,Popeye(1980) ,1,1980,5.3,29085,Robert Altman
43710,Casper Meets Wendy(1998) ,1,1998,5.3,6484,Sean McNamara
43819,Then Came You(2020) ,1,2020,5.3,245,Adriana Trigiani
43928,Private School(1983) ,1,1983,5.3,5812,Noel Black
44037,Annie(2014) ,1,2014,5.3,33655,Will Gluck
44146,Tremors 3: Back to Perfection(2001) ,1,2001,5.3,16128,Brent Maddock
44255,Tremors 5: Bloodlines(2015) ,1,2015,5.3,6785,Don Michael Paul
44364,What Men Want(2019) ,1,2019,5.3,21257,Adam Shankman
44473,3 Ninjas(1992) ,1,1992,5.3,20062,Jon Turteltaub
44582,Teen Titans Go!            ,1,,5.3,16879,Michael Jelenic
44691,Così fan tutte(1992) ,1,1992,5.3,3946,Tinto Brass
44800,Land of the Lost(2009) ,1,2009,5.3,65298,Brad Silberling
44909,The Stepford Wives(2004) ,1,2004,5.3,60268,Frank Oz
45018,Maid in Manhattan(2002) ,1,2002,5.3,83248,Wayne Wang
45127,One for the Money(2012) ,1,2012,5.3,40474,Julie Anne Robinson
45236,Beta House(2007) ,1,2007,5.3,60773,Andrew Waller
45345,Blood Diner(1987) ,1,1987,5.3,4099,Jackie Kong
45454,Duck Butter(2018) ,1,2018,5.3,2999,Miguel Arteta
45563,Like Mike(2002) ,1,2002,5.3,18794,John Schultz
45672,Tremors 4: The Legend Begins(2004) ,1,2004,5.3,11660,S.S. Wilson
45781,Bachelorette(2012) ,1,2012,5.3,44924,Leslye Headland
45890,Balls of Fury(2007) ,1,2007,5.3,40469,Robert Ben Garant
45999,The Smurfs 2(2013) ,1,2013,5.3,37419,Raja Gosnell
46108,Love's Kitchen(2011) ,1,2011,5.3,2691,James Hacking
46217,"I Love You, Beth Cooper(2009) ",1,2009,5.3,33186,Chris Columbus
46326,Gwendoline(1984) ,1,1984,5.3,2564,Just Jaeckin
46435,Once Upon a Time in Venice(2017) ,1,2017,5.3,17099,Mark Cullen
46544,Blood Fest(2018) ,1,2018,5.3,4301,Owen Egerton
46653,Flubber(1997) ,1,1997,5.3,83593,Les Mayfield
46762,Private Resort(1985) ,1,1985,5.3,7529,George Bowers
46871,Candy(1968) ,1,1968,5.3,2659,Christian Marquand
46980,What the #$*! Do We (K)now!?(2004) ,1,2004,5.3,13172,William Arntz
47089,Loser(2000) ,1,2000,5.3,26408,Amy Heckerling
47198,Rise of the Teenage Mutant Ninja Turtles            ,1,,5.3,2430,Andy Suriano
47307,My Tutor(1983) ,1,1983,5.3,3140,George Bowers
47416,Me Him Her(2015) ,1,2015,5.3,1426,Max Landis
47525,D.E.B.S.(2004) ,1,2004,5.3,14679,Angela Robinson
47634,The Munsters Today            ,1,,5.3,470,John Schuck
47743,Van Wilder: Freshman Year(2009) ,1,2009,5.3,13755,Harvey Glazer
47852,The Dilemma(2011) ,1,2011,5.3,51489,Ron Howard
47961,Honey 2(2011) ,1,2011,5.3,6860,Bille Woodruff
48070,The Barn(2016) ,1,2016,5.3,1291,Justin M. Seaman
48179,Reality Z            ,1,,5.3,1725,Tatiana Bacal
48288,Satan's Little Helper(2004) ,1,2004,5.3,5679,Jeff Lieberman
48397,Soul Man(1986) ,1,1986,5.3,7544,Steve Miner
48506,Get a Job(2016) ,1,2016,5.3,21165,Dylan Kidd
48615,The Wall of Mexico(2019) ,1,2019,5.3,233,Zachary Cotler
48724,My Girl 2(1994) ,1,1994,5.3,18174,Howard Zieff
48833,Nine Lives(2016) ,1,2016,5.3,20663,Barry Sonnenfeld
48942,The Witches(2020) ,1,2020,5.4,10218,Robert Zemeckis
49051,A Babysitter's Guide to Monster Hunting(2020) ,1,2020,5.4,2028,Rachel Talalay
49160,Grown Ups 2(2013) ,1,2013,5.4,138819,Dennis Dugan
49269,Bride of Chucky(1998) ,1,1998,5.4,51806,Ronny Yu
49378,High School Musical(2006) ,1,2006,5.4,79654,Kenny Ortega
49487,The Hustle(2019) ,1,2019,5.4,45403,Chris Addison
49596,Teeth(2007) ,1,2007,5.4,41232,Mitchell Lichtenstein
49705,Bunk'd            ,1,,5.4,2349,Pamela Eells
49814,Christmas with the Kranks(2004) ,1,2004,5.4,41286,Joe Roth
49923,The Singapore Grip            ,1,,5.4,456,Luke Treadaway
50032,Piranha 3D(2010) ,1,2010,5.4,85315,Alexandre Aja
50141,How Do You Know(2010) ,1,2010,5.4,46231,James L. Brooks
50250,"Game Over, Man!(2018) ",1,2018,5.4,25578,Kyle Newacheck
50359,Sleepover(2004) ,1,2004,5.4,15267,Joe Nussbaum
50468,Hooking Up(2020) ,1,2020,5.4,1121,Nico Raineau
50577,Man of the House(2005) ,1,2005,5.4,22713,Stephen Herek
50686,Tank Girl(1995) ,1,1995,5.4,29919,Rachel Talalay
50795,Eight Legged Freaks(2002) ,1,2002,5.4,52300,Ellory Elkayem
50904,House II: The Second Story(1987) ,1,1987,5.4,10088,Ethan Wiley
51013,Earth Girls Are Easy(1988) ,1,1988,5.4,20039,Julien Temple
51122,Aloha(2015) ,1,2015,5.4,61597,Cameron Crowe
51231,The Happytime Murders(2018) ,1,2018,5.4,23573,Brian Henson
51340,Doctor Dolittle(1998) ,1,1998,5.4,90635,Betty Thomas
51449,Bordello of Blood(1996) ,1,1996,5.4,13493,Gilbert Adler
51558,The Smurfs(2011) ,1,2011,5.4,82828,Raja Gosnell
51667,Fun Size(2012) ,1,2012,5.4,13645,Josh Schwartz
51776,Southland Tales(2006) ,1,2006,5.4,36890,Richard Kelly
51885,Evan Almighty(2007) ,1,2007,5.4,138018,Tom Shadyac
51994,Summer '03(2018) ,1,2018,5.4,2482,Becca Gleason
52103,Wine Country(2019) ,1,2019,5.4,18125,Amy Poehler
52212,Ri¢hie Ri¢h(1994) ,1,1994,5.4,62812,Donald Petrie
52321,Naked(2017) ,1,2017,5.4,16934,Michael Tiddes
52430,Barely Lethal(2015) ,1,2015,5.4,19823,Kyle Newman
52539,The Little Vampire 3D(2017) ,1,2017,5.4,1310,Richard Claus
52648,Big Fat Liar(2002) ,1,2002,5.4,34768,Shawn Levy
52757,Josie and the Pussycats(2001) ,1,2001,5.4,21543,Harry Elfont
52866,Holly Slept Over(2020) ,1,2020,5.4,942,Joshua Friedlander
52975,Jack Frost(1998) ,1,1998,5.4,32262,Troy Miller
53084,Home Sweet Hell(2015) ,1,2015,5.4,14169,Anthony Burns
53193,The Tuxedo(2002) ,1,2002,5.4,78466,Kevin Donovan
53302,Hotel for Dogs(2009) ,1,2009,5.4,21415,Thor Freudenthal
53411,The Spy Next Door(2010) ,1,2010,5.4,39998,Brian Levant
53520,Children Shouldn't Play with Dead Things(1972) ,1,1972,5.4,4054,Bob Clark
53629,Old Dogs(2009) ,1,2009,5.4,36061,Walt Becker
53738,Unfinished Business(2015) ,1,2015,5.4,31680,Ken Scott
53847,Hop(2011) ,1,2011,5.4,30958,Tim Hill
53956,Eight Crazy Nights(2002) ,1,2002,5.4,21323,Seth Kearsley
54065,Home on the Range(2004) ,1,2004,5.4,20079,Will Finn
54174,The Longest Week(2014) ,1,2014,5.4,11451,Peter Glanz
54283,Walking on Sunshine(2014) ,1,2014,5.4,4950,Max Giwa
54392,Cabin Boy(1994) ,1,1994,5.4,8046,Adam Resnick
54501,Catchfire(1990) ,1,1990,5.4,3324,Dennis Hopper
54610,Say Your Prayers(2020) ,1,2020,5.4,82,Harry Michell
54719,Burying the Ex(2014) ,1,2014,5.4,9838,Joe Dante
54828,My Boyfriend's Back(1993) ,1,1993,5.4,4231,Bob Balaban
54937,Tom and Jerry: The Movie(1992) ,1,1992,5.4,9344,Phil Roman
55046,Deseo(2013) ,1,2013,5.4,271,Antonio Zavala Kugler
55155,Zero(2018) ,1,2018,5.4,23092,Aanand L. Rai
55264,Just My Luck(2006) ,1,2006,5.4,53247,Donald Petrie
55373,Police Academy 3: Back in Training(1986) ,1,1986,5.4,42033,Jerry Paris
55482,The Back-up Plan(2010) ,1,2010,5.4,47983,Alan Poul
55591,Max Keeble's Big Move(2001) ,1,2001,5.4,7366,Tim Hill
55700,Bad Hair(2020) ,1,2020,5.5,1345,Justin Simien
55809,The War with Grandpa(2020) ,1,2020,5.5,6743,Tim Hill
55918,Vampires vs. the Bronx(2020) ,1,2020,5.5,5552,Osmany Rodriguez
56027,Return to Halloweentown(2006) ,1,2006,5.5,5736,David Jackson
56136,Baywatch(2017) ,1,2017,5.5,157869,Seth Gordon
56245,"Love, Guaranteed(2020) ",1,2020,5.5,10796,Mark Steven Johnson
56354,That's My Boy(2012) ,1,2012,5.5,90102,Sean Anders
56463,The Dead Don't Die(2019) ,1,2019,5.5,48628,Jim Jarmusch
56572,Tales of Halloween(2015) ,1,2015,5.5,11726,Darren Lynn Bousman
56681,The Sleepover(2020) ,1,2020,5.5,6516,Trish Sie
56790,The Beach Bum(2019) ,1,2019,5.5,17782,Harmony Korine
56899,Save Yourselves!(2020) ,1,2020,5.5,1781,Alex Huston Fischer
57008,The Hot Chick(2002) ,1,2002,5.5,89127,Tom Brady
57117,Charlie's Angels(2000) ,1,2000,5.5,174754,McG
57226,Cheaper by the Dozen 2(2005) ,1,2005,5.5,54107,Adam Shankman
57335,Maximum Overdrive(1986) ,1,1986,5.5,29584,Stephen King
57444,Vampire Academy(2014) ,1,2014,5.5,51390,Mark Waters
57553,Scary Movie 3(2003) ,1,2003,5.5,136265,David Zucker
57662,Father Figures(2017) ,1,2017,5.5,17762,Lawrence Sher
57771,You Don't Mess with the Zohan(2008) ,1,2008,5.5,189029,Dennis Dugan
57880,Spy Kids(2001) ,1,2001,5.5,107147,Robert Rodriguez
57989,The House Bunny(2008) ,1,2008,5.5,78634,Fred Wolf
58098,Pixels(2015) ,1,2015,5.5,130134,Chris Columbus
58207,I Feel Pretty(2018) ,1,2018,5.5,47906,Abby Kohn
58316,Couples Retreat(2009) ,1,2009,5.5,100548,Peter Billingsley
58425,Love Wedding Repeat(2020) ,1,2020,5.5,16330,Dean Craig
58534,Tra(sgre)dire(2000) ,1,2000,5.5,4911,Tinto Brass
58643,The Package(2018) ,1,2018,5.5,13727,Jake Szymanski
58752,Boomerang(1992) ,1,1992,5.5,25680,Reginald Hudlin
58861,Rumor Has It...(2005) ,1,2005,5.5,53319,Rob Reiner
58970,George of the Jungle(1997) ,1,1997,5.5,70737,Sam Weisman
59079,Killers(2010) ,1,2010,5.5,86330,Robert Luketic
59188,Spitting Image            ,1,,5.5,332,Roger Law
59297,Employee of the Month(2006) ,1,2006,5.5,44525,Greg Coolidge
59406,Une fille facile(2019) ,1,2019,5.5,3373,Rebecca Zlotowski
59515,Your Highness(2011) ,1,2011,5.5,96108,David Gordon Green
59624,"Dude, Where's My Car?(2000) ",1,2000,5.5,133440,Danny Leiner
59733,Problem Child(1990) ,1,1990,5.5,28214,Dennis Dugan
59842,Girl Vs. Monster(2012) ,1,2012,5.5,2596,Stuart Gillard
59951,The Knight Before Christmas(2019) ,1,2019,5.5,12518,Monika Mitchell
60060,Mom and Dad(2017) ,1,2017,5.5,20112,Brian Taylor
60169,RV(2006) ,1,2006,5.5,55863,Barry Sonnenfeld
60278,Shocker(1989) ,1,1989,5.5,14752,Wes Craven
60387,Bride Wars(2009) ,1,2009,5.5,99451,Gary Winick
60496,Mortdecai(2015) ,1,2015,5.5,66295,David Koepp
60605,D3: The Mighty Ducks(1996) ,1,1996,5.5,24331,Robert Lieberman
60714,Hoot(2006) ,1,2006,5.5,7831,Wil Shriner
60823,Victor Crowley(2017) ,1,2017,5.5,4653,Adam Green
60932,I Used to Go Here(2020) ,1,2020,5.5,1180,Kris Rey
61041,68 Whiskey            ,1,,5.5,1615,Roberto Benabib
61150,Little(2019) ,1,2019,5.5,10184,Tina Gordon
61259,The Benchwarmers(2006) ,1,2006,5.5,47901,Dennis Dugan
61368,Ladybugs(1992) ,1,1992,5.5,8756,Sidney J. Furie
61477,Hatchet II(2010) ,1,2010,5.5,12313,Adam Green
61586,Monster Party(2018) ,1,2018,5.5,3203,Chris von Hoffmann
61695,The Lizzie McGuire Movie(2003) ,1,2003,5.5,35407,Jim Fall
61804,Damsel(2018) ,1,2018,5.5,3657,David Zellner
61913,After Sex(2007) ,1,2007,5.5,7909,Eric Amadio
62022,23 Walks(2020) ,1,2020,5.5,127,Paul Morrison
62131,In a Relationship(2018) ,1,2018,5.5,1956,Sam Boyd
62240,They Came Together(2014) ,1,2014,5.5,21140,David Wain
62349,The Perfect Man(2005) ,1,2005,5.5,28068,Mark Rosman
62458,Tendres cousines(1980) ,1,1980,5.5,1456,David Hamilton
62567,The Cleveland Show            ,1,,5.5,38223,Richard Appel
62676,The Whole Ten Yards(2004) ,1,2004,5.5,53689,Howard Deutch
62785,Little Fockers(2010) ,1,2010,5.5,105473,Paul Weitz
62894,Critters 2(1988) ,1,1988,5.5,13676,Mick Garris
63003,Barnyard(2006) ,1,2006,5.5,27384,Steve Oedekerk
63112,A Very Murray Christmas(2015) ,1,2015,5.5,13677,Sofia Coppola
63221,3 Men and a Little Lady(1990) ,1,1990,5.5,22481,Emile Ardolino
63330,"Yours, Mine & Ours(2005) ",1,2005,5.5,26478,Raja Gosnell
63439,Just Married(2003) ,1,2003,5.5,67102,Shawn Levy
63548,The Duke(2020) ,1,2020,5.5,108,Roger Michell
63657,Chemistry            ,1,,5.5,582,Jonathan Chase
63766,Suburban Gothic(2014) ,1,2014,5.5,3742,Richard Bates Jr.
63875,Unicorn Store(2017) ,1,2017,5.5,16998,Brie Larson
63984,Rock the Kasbah(2015) ,1,2015,5.5,10748,Barry Levinson
64093,Action Jackson(1988) ,1,1988,5.5,9961,Craig R. Baxley
64202,The Outlaw(1943) ,1,1943,5.5,3945,Howard Hughes
64311,Take a Girl Like You(1970) ,1,1970,5.5,632,Jonathan Miller
64420,Ernest Goes to Camp(1987) ,1,1987,5.5,10731,John R. Cherry III
64529,Hope & Faith            ,1,,5.5,4488,Joanna Johnson
64638,Olaf's Frozen Adventure(2017) ,1,2017,5.5,11103,Kevin Deters
64747,Whatever It Takes(2000) ,1,2000,5.5,9799,David Raynr
64856,Stuart Little 2(2002) ,1,2002,5.5,49714,Rob Minkoff
64965,My Father the Hero(1994) ,1,1994,5.5,10430,Steve Miner
65074,Goosebumps 2: Haunted Halloween(2018) ,1,2018,5.6,17414,Ari Sandel
65183,Dolittle(2020) ,1,2020,5.6,41636,Stephen Gaghan
65292,White Chicks(2004) ,1,2004,5.6,129146,Keenen Ivory Wayans
65401,Dennis the Menace(1993) ,1,1993,5.6,55935,Nick Castle
65510,The Texas Chainsaw Massacre 2(1986) ,1,1986,5.6,27599,Tobe Hooper
65619,Men in Black: International(2019) ,1,2019,5.6,105617,F. Gary Gray
65728,Henry Danger            ,1,,5.6,3073,Dana Olsen
65837,R.I.P.D.(2013) ,1,2013,5.6,116673,Robert Schwentke
65946,Mirror Mirror(2012) ,1,2012,5.6,83393,Tarsem Singh
66055,Bad Teacher(2011) ,1,2011,5.6,191448,Jake Kasdan
66164,Sex and the City(2008) ,1,2008,5.6,115022,Michael Patrick King
66273,Ginny Weds Sunny(2020) ,1,2020,5.6,2765,Puneet Khanna
66382,Night School(2018) ,1,2018,5.6,34185,Malcolm D. Lee
66491,Yuk po tuen: Tau ching bo gam(1991) ,1,1991,5.6,2025,Michael Mak
66600,Magic Mike XXL(2015) ,1,2015,5.6,51544,Gregory Jacobs
66709,Sister Act 2: Back in the Habit(1993) ,1,1993,5.6,48461,Bill Duke
66818,Once Bitten(1985) ,1,1985,5.6,13265,Howard Storm
66927,Good Luck Chuck(2007) ,1,2007,5.6,85143,Mark Helfrich
67036,A Bad Moms Christmas(2017) ,1,2017,5.6,40685,Jon Lucas
67145,Kicking & Screaming(2005) ,1,2005,5.6,35875,Jesse Dylan
67254,40 Days and 40 Nights(2002) ,1,2002,5.6,70070,Michael Lehmann
67363,Knights of Badassdom(2013) ,1,2013,5.6,19138,Joe Lynch
67472,Chopping Mall(1986) ,1,1986,5.6,11864,Jim Wynorski
67581,The Pacifier(2005) ,1,2005,5.6,86825,Adam Shankman
67690,Kevin Can Wait            ,1,,5.6,8499,Bruce Helford
67799,100% Wolf(2020) ,1,2020,5.6,426,Alexs Stadermann
67908,Falling Inn Love(2019) ,1,2019,5.6,14735,Roger Kumble
68017,The Big Wedding(2013) ,1,2013,5.6,46994,Justin Zackham
68126,Wanderlust(2012) ,1,2012,5.6,71746,David Wain
68235,The Last Summer(2019) ,1,2019,5.6,10708,William Bindley
68344,The Nutty Professor(1996) ,1,1996,5.6,108537,Tom Shadyac
68453,Satanic Panic(2019) ,1,2019,5.6,4061,Chelsea Stardust
68562,Failure to Launch(2006) ,1,2006,5.6,73435,Tom Dey
68671,Jingle All the Way(1996) ,1,1996,5.6,89821,Brian Levant
68780,Daddy Day Care(2003) ,1,2003,5.6,62992,Steve Carr
68889,Dumb and Dumber To(2014) ,1,2014,5.6,127369,Bobby Farrelly
68998,Life of the Party(2018) ,1,2018,5.6,32444,Ben Falcone
69107,Mainstream(2020) ,1,2020,5.6,104,Gia Coppola
69216,Monster-in-Law(2005) ,1,2005,5.6,55905,Robert Luketic
69325,Monster Trucks(2016) ,1,2016,5.6,15136,Chris Wedge
69434,Beauty Shop(2005) ,1,2005,5.6,16108,Bille Woodruff
69543,Bubble Boy(2001) ,1,2001,5.6,29859,Blair Hayes
69652,The Bounty Hunter(2010) ,1,2010,5.6,120156,Andy Tennant
69761,The Big Green(1995) ,1,1995,5.6,9194,Holly Goldberg Sloan
69870,Fist Fight(2017) ,1,2017,5.6,39150,Richie Keen
69979,The House(2017) ,1,2017,5.6,40080,Andrew Jay Cohen
70088,The Santa Clause 2(2002) ,1,2002,5.6,48589,Michael Lembeck
70197,Becoming Santa(2015) ,1,2015,5.6,538,Christie Will Wolf
70306,Cherry 2000(1987) ,1,1987,5.6,8804,Steve De Jarnatt
70415,Hell Comes to Frogtown(1988) ,1,1988,5.6,5213,Donald G. Jackson
70524,Life After Beth(2014) ,1,2014,5.6,19670,Jeff Baena
70633,Gnome Alone(2017) ,1,2017,5.6,2714,Peter Lepeniotis
70742,When in Rome(2010) ,1,2010,5.6,59651,Mark Steven Johnson
70851,Bring It On: All or Nothing(2006) ,1,2006,5.6,18001,Steve Rash
70960,Runaway Bride(1999) ,1,1999,5.6,91633,Garry Marshall
71069,Milk Money(1994) ,1,1994,5.6,11332,Richard Benjamin
71178,The Wrecking Crew(1968) ,1,1968,5.6,2668,Phil Karlson
71287,The Turkey Bowl(2019) ,1,2019,5.6,972,Greg Coolidge
71396,Günesin Kizlari            ,1,,5.6,1654,Emre Kinay
71505,The Bonfire of the Vanities(1990) ,1,1990,5.6,21460,Brian De Palma
71614,Beverly Hills Cop III(1994) ,1,1994,5.6,75142,John Landis
71723,A Christmas Arrangement(2018) ,1,2018,5.6,317,Jake Helgren
71832,King Cobra(2016) ,1,2016,5.6,8068,Justin Kelly
71941,"You, Me and Dupree(2006) ",1,2006,5.6,77888,Anthony Russo
72050,Bringing Down the House(2003) ,1,2003,5.6,34580,Adam Shankman
72159,Man Alive(1945) ,1,1945,5.6,145,Ray Enright
72268,Staten Island Summer(2015) ,1,2015,5.6,6637,Rhys Thomas
72377,Bad Santa 2(2016) ,1,2016,5.6,22266,Mark Waters
72486,Cop Out(2010) ,1,2010,5.6,84799,Kevin Smith
72595,Christmas Catch(2018) ,1,2018,5.6,439,Justin G. Dyck
72704,Beverly Hills Ninja(1997) ,1,1997,5.6,37846,Dennis Dugan
72813,Christmas Perfection(2018) ,1,2018,5.6,549,David Jackson
72922,The Racer(2020) ,1,2020,5.6,446,Kieron J. Walsh
73031,Sarah Cooper: Everything's Fine(2020) ,1,2020,5.7,934,Natasha Lyonne
73140,Buffy the Vampire Slayer(1992) ,1,1992,5.7,39563,Fran Rubel Kuzui
73249,Scoob!(2020) ,1,2020,5.7,16715,Tony Cervone
73358,Not Another Teen Movie(2001) ,1,2001,5.7,96529,Joel Gallen
73467,Twitches(2005) ,1,2005,5.7,7179,Stuart Gillard
73576,Coyote Ugly(2000) ,1,2000,5.7,105663,David McNally
73685,The Wrong Missy(2020) ,1,2020,5.7,30147,Tyler Spindel
73794,Jay and Silent Bob Reboot(2019) ,1,2019,5.7,18591,Kevin Smith
73903,Little Italy(2018) ,1,2018,5.7,10073,Donald Petrie
74012,An American Pickle(2020) ,1,2020,5.7,12999,Brandon Trost
74121,The Do-Over(2016) ,1,2016,5.7,39591,Steven Brill
74230,The Debt Collector 2(2020) ,1,2020,5.7,2191,Jesse V. Johnson
74339,Neighbors 2: Sorority Rising(2016) ,1,2016,5.7,112131,Nicholas Stoller
74448,The Little Vampire(2000) ,1,2000,5.7,9584,Uli Edel
74557,101 Dalmatians(1996) ,1,1996,5.7,100061,Stephen Herek
74666,Made in Italy(2020) ,1,2020,5.7,2280,James D'Arcy
74775,What to Expect When You're Expecting(2012) ,1,2012,5.7,69220,Kirk Jones
74884,Lake Placid(1999) ,1,1999,5.7,54476,Steve Miner
74993,Valentine's Day(2010) ,1,2010,5.7,112710,Garry Marshall
75102,Pan(2015) ,1,2015,5.7,59615,Joe Wright
75211,Deuce Bigalow: Male Gigolo(1999) ,1,1999,5.7,70164,Mike Mitchell
75320,Beethoven(1992) ,1,1992,5.7,65097,Brian Levant
75429,Hatchet(2006) ,1,2006,5.7,28682,Adam Green
75538,Suburbicon(2017) ,1,2017,5.7,39561,George Clooney
75647,Fool's Gold(2008) ,1,2008,5.7,72940,Andy Tennant
75756,The Sitter(2011) ,1,2011,5.7,67754,David Gordon Green
75865,New Year's Eve(2011) ,1,2011,5.7,80588,Garry Marshall
75974,Ahí te Encargo(2020) ,1,2020,5.7,699,Salvador Espinosa
76083,Betonrausch(2020) ,1,2020,5.7,3594,Cüneyt Kaya
76192,The Thundermans            ,1,,5.7,3453,Jed Spingarn
76301,Whitney            ,1,,5.7,12404,Whitney Cummings
76410,Ice Age: Collision Course(2016) ,1,2016,5.7,55660,Mike Thurmeier
76519,The Watch(2012) ,1,2012,5.7,120237,Akiva Schaffer
76628,Sam & Cat            ,1,,5.7,7249,Dan Schneider
76737,Drowning Mona(2000) ,1,2000,5.7,13273,Nick Gomez
76846,Scare Package(2019) ,1,2019,5.7,2347,Courtney Andujar
76955,Little Evil(2017) ,1,2017,5.7,18574,Eli Craig
77064,Sleepaway Camp II: Unhappy Campers(1988) ,1,1988,5.7,10321,Michael A. Simpson
77173,Jawbreaker(1999) ,1,1999,5.7,24030,Darren Stein
77282,Club Dread(2004) ,1,2004,5.7,28152,Jay Chandrasekhar
77391,Cooties(2014) ,1,2014,5.7,22686,Jonathan Milott
77500,Buddy Games(2019) ,1,2019,5.7,50,Josh Duhamel
77609,Moesha            ,1,,5.7,3137,Sara Finney-Johnson
77718,Status Update(2018) ,1,2018,5.7,4027,Scott Speer
77827,Christmas Inheritance(2017) ,1,2017,5.7,8620,Ernie Barbarash
77936,Uncle Peckerhead(2020) ,1,2020,5.7,730,Matthew John Lawrence
78045,Mother's Day(2016) ,1,2016,5.7,32335,Garry Marshall
78154,Chicken Little(2005) ,1,2005,5.7,84816,Mark Dindal
78263,National Security(2003) ,1,2003,5.7,47336,Dennis Dugan
78372,Babe: Pig in the City(1998) ,1,1998,5.7,31313,George Miller
78481,Mickey Mouse Clubhouse            ,1,,5.7,2550,Roberts Gannaway
78590,Greed(2019) ,1,2019,5.7,3863,Michael Winterbottom
78699,Identity Thief(2013) ,1,2013,5.7,123207,Seth Gordon
78808,Clueless            ,1,,5.7,2609,Amy Heckerling
78917,Snatchers(2019) ,1,2019,5.7,2342,Stephen Cedars
79026,Rules Don't Apply(2016) ,1,2016,5.7,9537,Warren Beatty
79135,The Pink Panther(2006) ,1,2006,5.7,80720,Shawn Levy
79244,Mulan II(2004) ,1,2004,5.7,22326,Darrell Rooney
79353,Four Christmases(2008) ,1,2008,5.7,62019,Seth Gordon
79462,How to Talk to Girls at Parties(2017) ,1,2017,5.7,9465,John Cameron Mitchell
79571,Nancy Drew and the Hidden Staircase(2019) ,1,2019,5.7,3527,Katt Shea
79680,Be Cool(2005) ,1,2005,5.7,66790,F. Gary Gray
79789,Because I Said So(2007) ,1,2007,5.7,37094,Michael Lehmann
79898,The Ice Pirates(1984) ,1,1984,5.7,9754,Stewart Raffill
80007,Looney Tunes: Back in Action(2003) ,1,2003,5.7,32718,Joe Dante
80116,Admission(2013) ,1,2013,5.7,33117,Paul Weitz
80225,Death at a Funeral(2010) ,1,2010,5.7,46505,Neil LaBute
80334,Arizona(2018) ,1,2018,5.7,6586,Jonathan Watson
80443,The Last Shift(2020) ,1,2020,5.7,240,Andrew Cohn
80552,Afternoon Delight(2013) ,1,2013,5.7,9490,Joey Soloway
80661,Good Burger(1997) ,1,1997,5.7,25849,Brian Robbins
80770,Ben 10: Omniverse            ,1,,5.7,2857,Man of Action
80879,Outmatched            ,1,,5.7,1539,Lon Zimmet
80988,America's Sweethearts(2001) ,1,2001,5.7,54187,Joe Roth
81097,Christmas at Graceland(2018) ,1,2018,5.7,1159,Eric Close
81206,Cutthroat Island(1995) ,1,1995,5.7,25713,Renny Harlin
81315,Jumping the Broom(2011) ,1,2011,5.7,9975,Salim Akil
81424,Dr. Ken            ,1,,5.7,3792,John Fox
81533,TerrorVision(1986) ,1,1986,5.7,6335,Ted Nicolaou
